ID_api,Seasonal_mortality,Age,Activity,Beekeep_for,Qualif,Training,Coop_treat,Bee_population_size,Country,Apiary_Size,Production,Apiarist_book,Org_member,Continue,Breed,Chronic_Depop,ClinSign_Brood,ClinSign_Honeybees,H_Rate_ColMortality,H_Rate_HoneyMortality,OtherEvent,VarroaMites,QueenProblems,Management,Swarm_bought,Swarm_produced,Queen_bought,Queen_produced,Environment,VarroosisV2,ChronicParalysisV2,AmericanFoulbroodV2,NosemosisV2,EuropeanFoulbroodV2,Migration,Merger,Winter_Mortality_Class,Program
678_A,0,3___45-65,Hobby,3___More than 5 years,Yes,No,No,1___Less than 51 colonies,ENGLAND & WALES,1__Less than 5 colonies,06__Includes swarms production,Yes,Yes,Yes,Hybrid,No,Yes,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
679_A,0,4___Over 65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,ENGLAND & WALES,2__6 - 10,01__Only honey,Yes,Yes,Yes,Hybrid,No,Yes,Yes,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Suffering,Not_Suffering,Not_Suffering,Suffering,Not_Suffering,No,No,1__No Mortality,First Year
680_A,11,3___45-65,Hobby,2___2-5 years,No,No,No,1___Less than 51 colonies,ENGLAND & WALES,2__6 - 10,01__Only honey,Yes,No,Yes,Hybrid,No,Yes,No,No,Yes,No,Yes,Yes,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
681_A,50,4___Over 65,Hobby,3___More than 5 years,No,No,No,1___Less than 51 colonies,ENGLAND & WALES,1__Less than 5 colonies,01__Only honey,No,No,Yes,Hybrid,No,No,No,Yes,No,No,No,Yes,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,First Year
682_A,0,3___45-65,Hobby,2___2-5 years,Yes,Yes,No,1___Less than 51 colonies,ENGLAND & WALES,1__Less than 5 colonies,01__Only honey,Yes,Yes,Yes,Hybrid,No,Yes,No,No,No,No,No,Yes,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
683_A,0,3___45-65,Professional,3___More than 5 years,Yes,Yes,Yes,3___101 - 150,SLOVAKIA,5__More than 50 colonies,07__Other,Yes,Yes,Yes,A. m. carnica,No,No,No,No,Yes,No,No,No,Livestock,1__None,4__More than 10 swarms produced,1__None,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Yes,No,1__No Mortality,First Year
684_A,0,2___30-45,Hobby,2___2-5 years,No,No,No,1___Less than 51 colonies,ENGLAND & WALES,1__Less than 5 colonies,01__Only honey,No,Yes,Yes,A. m. mellifera,No,No,Yes,No,No,No,No,Yes,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,6__More than 51%,First Year
685_A,0,2___30-45,Professional,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,1__Less than 5 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,Yes,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,2__1 - 5 queen(s) produced,Town,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
686_A,0,3___45-65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,SLOVAKIA,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,2__1 - 5 queen(s) bought,3__6 - 10 queens produced,Orchards,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
687_A,0,4___Over 65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,SLOVAKIA,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
688_A,0,4___Over 65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,SLOVAKIA,1__Less than 5 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
689_A,0,3___45-65,Hobby,2___2-5 years,No,No,Yes,1___Less than 51 colonies,SLOVAKIA,1__Less than 5 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,2__1 - 5 queen(s) produced,Orchards,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
690_A,0,4___Over 65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,4__21 - 50,06__Includes swarms production,Yes,Yes,Yes,A. m. carnica,Yes,No,No,No,No,No,No,No,Livestock,1__None,4__More than 10 swarms produced,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Yes,No,1__No Mortality,First Year
691_A,0,2___30-45,Professional,3___More than 5 years,Yes,Yes,No,6___More than 300 colonies,SLOVAKIA,5__More than 50 colonies,02__Includes pollen production,Yes,Yes,Yes,A. m. carnica,No,No,No,Yes,Yes,No,No,Yes,Livestock,1__None,4__More than 10 swarms produced,1__None,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
692_A,0,2___30-45,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,4__21 - 50,06__Includes swarms production,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,4__More than 10 swarms produced,4__More than 10 queens bought,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Yes,No,1__No Mortality,First Year
693_A,0,2___30-45,Hobby,2___2-5 years,No,No,Yes,1___Less than 51 colonies,SLOVAKIA,1__Less than 5 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,Yes,No,No,Yes,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,3__6 - 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,4__11 - 20 %,First Year
695_A,0,3___45-65,Hobby,3___More than 5 years,No,No,No,1___Less than 51 colonies,ENGLAND & WALES,1__Less than 5 colonies,01__Only honey,Yes,Yes,Yes,Hybrid,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,First Year
696_A,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,1__Less than 5 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,Yes,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,First Year
699_A,0,3___45-65,Hobby,3___More than 5 years,Yes,No,No,1___Less than 51 colonies,ENGLAND & WALES,1__Less than 5 colonies,01__Only honey,Yes,Yes,Yes,Hybrid,Yes,No,No,No,No,No,Yes,Yes,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,First Year
700_A,0,4___Over 65,Hobby,3___More than 5 years,Yes,Yes,No,1___Less than 51 colonies,ENGLAND & WALES,1__Less than 5 colonies,01__Only honey,Yes,Yes,Yes,Hybrid,No,No,No,Yes,No,No,No,Yes,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
701_A,10,4___Over 65,Hobby,3___More than 5 years,No,No,No,1___Less than 51 colonies,ENGLAND & WALES,3__11 - 20,01__Only honey,Yes,Yes,Yes,Hybrid,No,No,No,No,No,No,No,Yes,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,4__11 - 20 %,First Year
702_A,0,4___Over 65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,ESTONIA,3__11 - 20,06__Includes swarms production,Yes,No,Yes,A. m. carnica,No,No,No,No,No,No,Yes,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
703_A,0,2___30-45,Professional,3___More than 5 years,No,Yes,Yes,4___151 - 200,GREECE,5__More than 50 colonies,07__Other,Yes,Yes,Yes,Local bees,No,Yes,No,No,No,Yes,Yes,No,Livestock,4__More than 5 swarms bought,4__More than 10 swarms produced,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,Yes,2__1 - 5 %,First Year
705_A,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,3__11 - 20,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,3__6 - 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
706_A,0,4___Over 65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,2__6 - 10,06__Includes swarms production,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
707_A,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,1__Less than 5 colonies,01__Only honey,No,Yes,Yes,A. m. carnica,No,No,No,Yes,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,First Year
708_A,0,4___Over 65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,SLOVAKIA,2__6 - 10,01__Only honey,Yes,Yes,No,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,3__6 - 10 swarms produced,1__None,3__6 - 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
709_A,0,4___Over 65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,SLOVAKIA,1__Less than 5 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
710_A,8,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,4__21 - 50,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,6__More than 51%,First Year
711_A,0,3___45-65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,SLOVAKIA,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,3__6 - 10 swarms produced,1__None,3__6 - 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,4__11 - 20 %,First Year
712_A,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,Yes,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,2__1 - 5 queen(s) bought,3__6 - 10 queens produced,Orchards,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,First Year
713_A,0,4___Over 65,Hobby,3___More than 5 years,Yes,No,Yes,1___Less than 51 colonies,SLOVAKIA,3__11 - 20,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,3__6 - 10 swarms produced,2__1 - 5 queen(s) bought,4__More than 10 queens produced,Flora,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
714_A,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,2___51 - 100,SLOVAKIA,5__More than 50 colonies,05__Includes royal jelly production,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,4__More than 10 swarms produced,4__More than 10 queens bought,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
716_A,10,2___30-45,Hobby,3___More than 5 years,No,Yes,No,1___Less than 51 colonies,LATVIA,3__11 - 20,02__Includes pollen production,Yes,Yes,Yes,Buckfast,No,No,Yes,No,No,No,No,No,Livestock,1__None,4__More than 10 swarms produced,3__6 - 10 queens bought,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
717_A,0,2___30-45,Part_time,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,LATVIA,4__21 - 50,07__Other,No,Yes,Yes,Buckfast,No,Yes,Yes,No,No,No,No,No,Livestock,1__None,4__More than 10 swarms produced,4__More than 10 queens bought,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,3__6 - 10 %,First Year
719_A,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,4__21 - 50,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,Yes,No,No,No,No,Livestock,1__None,4__More than 10 swarms produced,3__6 - 10 queens bought,4__More than 10 queens produced,Flora,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,3__6 - 10 %,First Year
720_A,0,4___Over 65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,1__Less than 5 colonies,02__Includes pollen production,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,2__1 - 5 queen(s) bought,2__1 - 5 queen(s) produced,Orchards,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
721_A,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,4__21 - 50,04__Includes queens production,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,3__6 - 10 swarms produced,2__1 - 5 queen(s) bought,4__More than 10 queens produced,Orchards,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,2__1 - 5 %,First Year
722_A,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,1__Less than 5 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,2__1 - 5 queen(s) bought,3__6 - 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
723_A,0,4___Over 65,Hobby,3___More than 5 years,Yes,No,Yes,1___Less than 51 colonies,SLOVAKIA,1__Less than 5 colonies,02__Includes pollen production,Yes,Yes,Yes,A. m. carnica,No,No,Yes,No,No,No,No,No,Livestock,1__None,4__More than 10 swarms produced,1__None,4__More than 10 queens produced,Orchards,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
724_A,0,1___Less than 30,Professional,3___More than 5 years,Yes,Yes,No,4___151 - 200,GREECE,5__More than 50 colonies,07__Other,Yes,No,Yes,A. m. ccm,No,No,No,No,No,No,Yes,No,Livestock,1__None,4__More than 10 swarms produced,1__None,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
725_A,0,3___45-65,Part_time,3___More than 5 years,No,Yes,No,1___Less than 51 colonies,GREECE,3__11 - 20,07__Other,Yes,Yes,Yes,A. m. ccm,No,Yes,Yes,Yes,No,No,Yes,Yes,Livestock,1__None,4__More than 10 swarms produced,1__None,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,4__11 - 20 %,First Year
726_A,0,2___30-45,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,SLOVAKIA,1__Less than 5 colonies,01__Only honey,Yes,No,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
727_A,0,3___45-65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,SLOVAKIA,4__21 - 50,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Yes,No,1__No Mortality,First Year
728_A,12,4___Over 65,Hobby,3___More than 5 years,No,Yes,Yes,2___51 - 100,SLOVAKIA,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,Yes,No,No,Yes,No,No,No,Livestock,1__None,3__6 - 10 swarms produced,1__None,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,3__6 - 10 %,First Year
729_A,0,2___30-45,Hobby,2___2-5 years,Yes,No,Yes,1___Less than 51 colonies,SLOVAKIA,1__Less than 5 colonies,01__Only honey,Yes,No,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
730_A,0,3___45-65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,SLOVAKIA,2__6 - 10,05__Includes royal jelly production,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
731_A,0,2___30-45,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
732_A,0,4___Over 65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,2__1 - 5 queen(s) produced,Orchards,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,4__11 - 20 %,First Year
734_A,0,4___Over 65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,3__11 - 20,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,3__6 - 10 queens produced,Farmland,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Yes,No,1__No Mortality,First Year
735_A,0,3___45-65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,SLOVAKIA,1__Less than 5 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Orchards,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
736_A,0,2___30-45,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,SLOVAKIA,1__Less than 5 colonies,01__Only honey,No,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
737_A,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
738_A,0,2___30-45,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,SLOVAKIA,4__21 - 50,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
739_A,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,1__Less than 5 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
740_A,0,2___30-45,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,3__11 - 20,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,3__6 - 10 swarms produced,2__1 - 5 queen(s) bought,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
741_A,0,2___30-45,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,SLOVAKIA,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,4__11 - 20 %,First Year
742_A,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,2___51 - 100,SLOVAKIA,4__21 - 50,04__Includes queens production,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,4__More than 5 swarms bought,3__6 - 10 swarms produced,1__None,3__6 - 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Suffering,Not_Suffering,No,No,1__No Mortality,First Year
743_A,18,4___Over 65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,SLOVAKIA,3__11 - 20,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
